country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
International shipping,1970,Unknown,2289522.0,,0.0,0.001,362.072,-0.591,-0.163,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.941,0.224,71.392,4.1579999999999995,0.299,0.0,5000.188,1046.535,178.637,0.0,0.0,277.373,4821.552,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,361.131,0.399,0.067,0.0,67.641,0.0,2.43,0.179,0.017,0.0,1.175,0.151,0.06,0.0,0.0,0.111,4.875,0.543,0.0,0.0,0.076,5.311,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1971,Unknown,2289522.0,,0.0,0.001,379.172,17.101,4.723,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.634,0.224,71.392,4.1579999999999995,0.299,0.0,5379.361,1046.535,179.27,0.0,0.0,277.373,5200.091,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,378.539,0.399,0.067,0.0,67.641,0.0,2.446,0.179,0.011,0.0,1.22,0.151,0.06,0.0,0.0,0.111,4.901,0.543,0.0,0.0,0.076,5.256,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1972,Unknown,2289522.0,,0.0,0.001,405.766,26.593,7.014,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.49,0.224,71.392,4.1579999999999995,0.299,0.0,5785.126,1046.535,179.76,0.0,0.0,277.373,5605.366,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,405.276,0.399,0.067,0.0,67.641,0.0,2.501,0.179,0.009,0.0,1.265,0.151,0.059,0.0,0.0,0.111,4.923,0.543,0.0,0.0,0.076,5.219,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1973,Unknown,2289522.0,,0.0,0.001,435.763,29.997,7.393,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.436,0.224,71.392,4.1579999999999995,0.299,0.0,6220.89,1046.535,180.197,0.0,0.0,277.373,6040.693,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,435.327,0.399,0.067,0.0,67.641,0.0,2.551,0.179,0.007,0.0,1.312,0.151,0.058,0.0,0.0,0.111,4.948,0.543,0.0,0.0,0.076,5.293,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1974,Unknown,2289522.0,,0.0,0.001,403.949,-31.814,-7.301,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.308,0.224,71.392,4.1579999999999995,0.299,0.0,6624.839,1046.535,180.505,0.0,0.0,277.373,6444.334,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,403.641,0.399,0.067,0.0,67.641,0.0,2.375,0.179,0.005,0.0,1.349,0.151,0.057,0.0,0.0,0.111,4.95,0.543,0.0,0.0,0.076,4.98,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1975,Unknown,2289522.0,,0.0,0.001,364.291,-39.658,-9.818,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.215,0.224,71.392,4.1579999999999995,0.299,0.0,6989.13,1046.535,180.72,0.0,0.0,277.373,6808.41,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,364.076,0.399,0.067,0.0,67.641,0.0,2.136,0.179,0.004,0.0,1.375,0.151,0.056,0.0,0.0,0.111,4.925,0.543,0.0,0.0,0.076,4.53,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1976,Unknown,2289522.0,,0.0,0.001,354.044,-10.247,-2.813,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.039,0.224,71.392,4.1579999999999995,0.299,0.0,7343.174,1046.535,180.759,0.0,0.0,277.373,7162.415,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,354.005,0.399,0.067,0.0,67.641,0.0,1.968,0.179,0.001,0.0,1.395,0.151,0.055,0.0,0.0,0.111,4.88,0.543,0.0,0.0,0.076,4.146,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1977,Unknown,2289522.0,,0.0,0.001,353.175,-0.869,-0.245,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.05,0.224,71.392,4.1579999999999995,0.299,0.0,7696.349,1046.535,180.81,0.0,0.0,277.373,7515.54,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,353.125,0.399,0.067,0.0,67.641,0.0,1.909,0.179,0.001,0.0,1.413,0.151,0.054,0.0,0.0,0.111,4.83,0.543,0.0,0.0,0.076,3.995,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1978,Unknown,2289522.0,,0.0,0.001,356.845,3.67,1.039,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.048,0.224,71.392,4.1579999999999995,0.299,0.0,8053.194,1046.535,180.857,0.0,0.0,277.373,7872.337,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,356.797,0.399,0.067,0.0,67.641,0.0,1.871,0.179,0.001,0.0,1.428,0.151,0.053,0.0,0.0,0.111,4.778,0.543,0.0,0.0,0.076,3.897,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1979,Unknown,2289522.0,,0.0,0.001,354.546,-2.299,-0.644,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.011,0.224,71.392,4.1579999999999995,0.299,0.0,8407.74,1046.535,180.868,0.0,0.0,277.373,8226.872,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,354.535,0.399,0.067,0.0,67.641,0.0,1.808,0.179,0.0,0.0,1.441,0.151,0.052,0.0,0.0,0.111,4.727,0.543,0.0,0.0,0.076,3.823,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1980,Unknown,2289522.0,,0.0,0.001,341.246,-13.3,-3.751,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.031,0.224,71.392,4.1579999999999995,0.299,0.0,8748.985,1046.535,180.899,0.0,0.0,277.373,8568.087,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,341.215,0.399,0.067,0.0,67.641,0.0,1.751,0.179,0.0,0.0,1.451,0.151,0.051,0.0,0.0,0.111,4.682,0.543,0.0,0.0,0.076,3.813,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1981,Unknown,2289522.0,,0.0,0.001,306.147,-35.098,-10.285,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,9055.133,1046.535,180.899,0.0,0.0,277.373,8874.233,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,306.147,0.399,0.067,0.0,67.641,0.0,1.609,0.179,0.0,0.0,1.456,0.151,0.05,0.0,0.0,0.111,4.633,0.543,0.0,0.0,0.076,3.581,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1982,Unknown,2289522.0,,0.0,0.001,267.21,-38.937,-12.718,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,9322.344,1046.535,180.899,0.0,0.0,277.373,9141.444,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,267.21,0.399,0.067,0.0,67.641,0.0,1.416,0.179,0.0,0.0,1.455,0.151,0.049,0.0,0.0,0.111,4.573,0.543,0.0,0.0,0.076,3.203,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1983,Unknown,2289522.0,,0.0,0.001,249.912,-17.298,-6.474,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,9572.256,1046.535,180.899,0.0,0.0,277.373,9391.356,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,249.912,0.399,0.067,0.0,67.641,0.0,1.316,0.179,0.0,0.0,1.451,0.151,0.048,0.0,0.0,0.111,4.512,0.543,0.0,0.0,0.076,3.026,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1984,Unknown,2289522.0,,0.0,0.001,243.503,-6.41,-2.565,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,9815.759,1046.535,180.899,0.0,0.0,277.373,9634.859,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,243.503,0.399,0.067,0.0,67.641,0.0,1.239,0.179,0.0,0.0,1.445,0.151,0.047,0.0,0.0,0.111,4.451,0.543,0.0,0.0,0.076,2.925,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1985,Unknown,2289522.0,,0.0,0.001,249.514,6.011,2.469,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,10065.272,1046.535,180.899,0.0,0.0,277.373,9884.373,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,249.514,0.399,0.067,0.0,67.641,0.0,1.228,0.179,0.0,0.0,1.438,0.151,0.046,0.0,0.0,0.111,4.397,0.543,0.0,0.0,0.076,2.998,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1986,Unknown,2289522.0,,0.0,0.001,269.172,19.658,7.879,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,10334.444,1046.535,180.899,0.0,0.0,277.373,10153.546,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,269.172,0.399,0.067,0.0,67.641,0.0,1.306,0.179,0.0,0.0,1.434,0.151,0.045,0.0,0.0,0.111,4.351,0.543,0.0,0.0,0.076,3.14,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1987,Unknown,2289522.0,,0.0,0.001,310.4,41.228,15.317,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,10644.845,1046.535,180.899,0.0,0.0,277.373,10463.944,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,310.4,0.399,0.067,0.0,67.641,0.0,1.461,0.179,0.0,0.0,1.435,0.151,0.044,0.0,0.0,0.111,4.324,0.543,0.0,0.0,0.076,3.591,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1988,Unknown,2289522.0,,0.0,0.001,319.32,8.92,2.874,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,10964.163,1046.535,180.899,0.0,0.0,277.373,10783.265,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,319.32,0.399,0.067,0.0,67.641,0.0,1.446,0.179,0.0,0.0,1.436,0.151,0.043,0.0,0.0,0.111,4.297,0.543,0.0,0.0,0.076,3.563,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1989,Unknown,2289522.0,,0.0,0.001,323.226,3.907,1.223,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,11287.391,1046.535,180.899,0.0,0.0,277.373,11106.491,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,323.226,0.399,0.067,0.0,67.641,0.0,1.444,0.179,0.0,0.0,1.436,0.151,0.042,0.0,0.0,0.111,4.27,0.543,0.0,0.0,0.076,3.545,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1990,Unknown,2289522.0,,0.0,0.001,361.656,38.43,11.89,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,11649.047,1046.535,180.899,0.0,0.0,277.373,11468.147,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,361.656,0.399,0.067,0.0,67.641,0.0,1.591,0.179,0.0,0.0,1.44,0.151,0.041,0.0,0.0,0.111,4.258,0.0,0.0,0.0,0.076,3.912,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1991,Unknown,2289522.0,,0.0,0.001,347.734,-13.922,-3.85,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,11996.78,1046.535,180.899,0.0,0.0,277.373,11815.882,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,347.734,0.399,0.067,0.0,67.641,0.0,1.5,0.179,0.0,0.0,1.442,0.151,0.04,0.0,0.0,0.111,4.235,0.0,0.0,0.0,0.076,3.584,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1992,Unknown,2289522.0,,0.0,0.001,337.519,-10.215,-2.938,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,12334.299,1046.535,180.899,0.0,0.0,277.373,12153.4,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,337.519,0.399,0.067,0.0,67.641,0.0,1.498,0.179,0.0,0.0,1.443,0.151,0.04,0.0,0.0,0.111,4.216,0.0,0.0,0.0,0.076,3.665,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1993,Unknown,2289522.0,,0.0,0.001,333.854,-3.665,-1.086,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,12668.154,1046.535,180.899,0.0,0.0,277.373,12487.254,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,333.854,0.399,0.067,0.0,67.641,0.0,1.467,0.179,0.0,0.0,1.444,0.151,0.039,0.0,0.0,0.111,4.198,0.0,0.0,0.0,0.076,3.622,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1994,Unknown,2289522.0,,0.0,0.001,347.004,13.15,3.939,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,13015.158,1046.535,180.899,0.0,0.0,277.373,12834.259,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,347.004,0.399,0.067,0.0,67.641,0.0,1.509,0.179,0.0,0.0,1.446,0.151,0.038,0.0,0.0,0.111,4.184,0.0,0.0,0.0,0.076,3.751,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1995,Unknown,2289522.0,,0.0,0.001,365.699,18.695,5.388,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,13380.856,1046.535,180.899,0.0,0.0,277.373,13199.958,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,365.699,0.399,0.067,0.0,67.641,0.0,1.554,0.179,0.0,0.0,1.448,0.151,0.038,0.0,0.0,0.111,4.177,0.0,0.0,0.0,0.076,3.917,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1996,Unknown,2289522.0,,0.0,0.001,401.175,35.475,9.701,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,13782.031,1046.535,180.899,0.0,0.0,277.373,13601.133,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,401.175,0.399,0.067,0.0,67.641,0.0,1.654,0.179,0.0,0.0,1.454,0.151,0.037,0.0,0.0,0.111,4.176,0.0,0.0,0.0,0.076,4.17,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1997,Unknown,2289522.0,,0.0,0.001,417.674,16.499,4.113,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,14199.705,1046.535,180.899,0.0,0.0,277.373,14018.806,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,417.674,0.399,0.067,0.0,67.641,0.0,1.712,0.179,0.0,0.0,1.46,0.151,0.036,0.0,0.0,0.111,4.179,0.0,0.0,0.0,0.076,4.277,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1998,Unknown,2289522.0,,0.0,0.001,440.887,23.214,5.558,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,14640.593,1046.535,180.899,0.0,0.0,277.373,14459.694,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,440.887,0.399,0.067,0.0,67.641,0.0,1.814,0.179,0.0,0.0,1.469,0.151,0.036,0.0,0.0,0.111,4.187,0.0,0.0,0.0,0.076,4.461,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,1999,Unknown,2289522.0,,0.0,0.001,458.357,17.47,3.962,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,15098.949,1046.535,180.899,0.0,0.0,277.373,14918.051,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,458.357,0.399,0.067,0.0,67.641,0.0,1.844,0.179,0.0,0.0,1.478,0.151,0.035,0.0,0.0,0.111,4.197,0.0,0.0,0.0,0.076,4.522,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2000,Unknown,2289522.0,,0.0,0.001,463.5,5.143,1.122,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,15562.45,1046.535,180.899,0.0,0.0,277.373,15381.551,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,463.5,0.399,0.067,0.0,67.641,0.0,1.817,0.179,0.0,0.0,1.486,0.151,0.034,0.0,0.0,0.111,4.206,0.0,0.0,0.0,0.076,4.513,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2001,Unknown,2289522.0,,0.0,0.001,455.558,-7.942,-1.714,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,16018.008,1046.535,180.899,0.0,0.0,277.373,15837.109,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,455.558,0.399,0.067,0.0,67.641,0.0,1.772,0.179,0.0,0.0,1.493,0.151,0.034,0.0,0.0,0.111,4.211,0.0,0.0,0.0,0.076,4.402,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2002,Unknown,2289522.0,,0.0,0.001,456.383,0.825,0.181,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,16474.391,1046.535,180.899,0.0,0.0,277.373,16293.491,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,456.383,0.399,0.067,0.0,67.641,0.0,1.737,0.179,0.0,0.0,1.499,0.151,0.033,0.0,0.0,0.111,4.217,0.0,0.0,0.0,0.076,4.417,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2003,Unknown,2289522.0,,0.0,0.001,474.633,18.251,3.999,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,16949.023,1046.535,180.899,0.0,0.0,277.373,16768.125,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,474.633,0.399,0.067,0.0,67.641,0.0,1.715,0.179,0.0,0.0,1.504,0.151,0.033,0.0,0.0,0.111,4.224,0.0,0.0,0.0,0.076,4.476,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2004,Unknown,2289522.0,,0.0,0.001,517.787,43.154,9.092,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,17466.811,1046.535,180.899,0.0,0.0,277.373,17285.912,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,517.787,0.399,0.067,0.0,67.641,0.0,1.808,0.179,0.0,0.0,1.512,0.151,0.032,0.0,0.0,0.111,4.237,0.0,0.0,0.0,0.076,4.708,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2005,Unknown,2289522.0,,0.0,0.001,531.993,14.206,2.744,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,17998.803,1046.535,180.899,0.0,0.0,277.373,17817.904,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,531.993,0.399,0.067,0.0,67.641,0.0,1.796,0.179,0.0,0.0,1.519,0.151,0.031,0.0,0.0,0.111,4.251,0.0,0.0,0.0,0.076,4.79,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2006,Unknown,2289522.0,,0.0,0.001,569.212,37.22,6.996,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,18568.016,1046.535,180.899,0.0,0.0,277.373,18387.115,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,569.212,0.399,0.067,0.0,67.641,0.0,1.858,0.179,0.0,0.0,1.527,0.151,0.031,0.0,0.0,0.111,4.273,0.0,0.0,0.0,0.076,5.073,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2007,Unknown,2289522.0,,0.0,0.001,611.52,42.308,7.433,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,19179.537,1046.535,180.899,0.0,0.0,277.373,18998.637,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,611.52,0.399,0.067,0.0,67.641,0.0,1.939,0.179,0.0,0.0,1.538,0.151,0.03,0.0,0.0,0.111,4.302,0.0,0.0,0.0,0.076,5.434,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
International shipping,2008,Unknown,2289522.0,,0.0,0.001,615.992,4.472,0.731,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,0.0,0.224,71.392,4.1579999999999995,0.299,0.0,19795.527,1046.535,180.899,0.0,0.0,277.373,19614.629,0.0,13070.632,1.294,0.0,0.0,0.0,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,615.992,0.399,0.067,0.0,67.641,0.0,1.921,0.179,0.0,0.0,1.547,0.151,0.029,0.0,0.0,0.111,4.332,0.0,0.0,0.0,0.076,5.499,0.0,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
